NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
6,Município,1006,Hectares,353,3141207,Matutina - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,353,3141207,Matutina - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3141207,Matutina - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3141207,Matutina - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,6704,3141207,Matutina - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,16995,3141306,Medeiros - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,16995,3141306,Medeiros - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3141306,Medeiros - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3141306,Medeiros - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,220869,3141306,Medeiros - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,699,3141405,Medina - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,699,3141405,Medina - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3141405,Medina - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3141405,Medina - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,3044,3141405,Medina - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,124,3141504,Mendes Pimentel - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,124,3141504,Mendes Pimentel - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3141504,Mendes Pimentel - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3141504,Mendes Pimentel - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,1594,3141504,Mendes Pimentel - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,283,3141603,Mercês - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,283,3141603,Mercês - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3141603,Mercês - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3141603,Mercês - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,2325,3141603,Mercês - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,330,3141702,Mesquita - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,330,3141702,Mesquita - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3141702,Mesquita - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3141702,Mesquita - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,1593,3141702,Mesquita - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,3090,3141801,Minas Novas - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,3090,3141801,Minas Novas - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3141801,Minas Novas - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3141801,Minas Novas - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,17375,3141801,Minas Novas - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,9614,3141900,Minduri - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,9614,3141900,Minduri - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3141900,Minduri - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3141900,Minduri - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,86415,3141900,Minduri - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,475,3142007,Mirabela - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,475,3142007,Mirabela - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3142007,Mirabela - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3142007,Mirabela - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,2093,3142007,Mirabela - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,2894,3142106,Miradouro - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,2894,3142106,Miradouro - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3142106,Miradouro - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3142106,Miradouro - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,43755,3142106,Miradouro - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,505,3142205,Miraí - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,505,3142205,Miraí - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3142205,Miraí - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3142205,Miraí - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,6588,3142205,Miraí - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,374,3142254,Miravânia - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,374,3142254,Miravânia - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3142254,Miravânia - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3142254,Miravânia - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,2142,3142254,Miravânia - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,170,3142304,Moeda - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,170,3142304,Moeda - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3142304,Moeda - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3142304,Moeda - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,3298,3142304,Moeda - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,1462,3142403,Moema - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,1462,3142403,Moema - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3142403,Moema - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3142403,Moema - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,13959,3142403,Moema - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,99,3142502,Monjolos - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,99,3142502,Monjolos - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3142502,Monjolos - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3142502,Monjolos - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,974,3142502,Monjolos - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,6087,3142601,Monsenhor Paulo - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,6087,3142601,Monsenhor Paulo - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3142601,Monsenhor Paulo - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3142601,Monsenhor Paulo - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,104156,3142601,Monsenhor Paulo - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,2338,3142700,Montalvânia - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,2238,3142700,Montalvânia - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3142700,Montalvânia - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3142700,Montalvânia - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,15932,3142700,Montalvânia - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,58866,3142809,Monte Alegre de Minas - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,58866,3142809,Monte Alegre de Minas - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3142809,Monte Alegre de Minas - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3142809,Monte Alegre de Minas - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,612661,3142809,Monte Alegre de Minas - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,2056,3142908,Monte Azul - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,2056,3142908,Monte Azul - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3142908,Monte Azul - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3142908,Monte Azul - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,5807,3142908,Monte Azul - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,10763,3143005,Monte Belo - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,10763,3143005,Monte Belo - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3143005,Monte Belo - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3143005,Monte Belo - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,152987,3143005,Monte Belo - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,51721,3143104,Monte Carmelo - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,51721,3143104,Monte Carmelo - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3143104,Monte Carmelo - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3143104,Monte Carmelo - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,928989,3143104,Monte Carmelo - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,307,3143153,Monte Formoso - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,307,3143153,Monte Formoso - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3143153,Monte Formoso - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3143153,Monte Formoso - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,1308,3143153,Monte Formoso - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,13880,3143203,Monte Santo de Minas - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,13880,3143203,Monte Santo de Minas - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3143203,Monte Santo de Minas - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3143203,Monte Santo de Minas - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,284347,3143203,Monte Santo de Minas - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,2707,3143302,Montes Claros - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,2707,3143302,Montes Claros - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3143302,Montes Claros - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3143302,Montes Claros - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,36554,3143302,Montes Claros - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,2876,3143401,Monte Sião - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,2876,3143401,Monte Sião - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3143401,Monte Sião - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3143401,Monte Sião - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,49476,3143401,Monte Sião - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,1506,3143450,Montezuma - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,1506,3143450,Montezuma - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3143450,Montezuma - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3143450,Montezuma - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,5205,3143450,Montezuma - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,16615,3143500,Morada Nova de Minas - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,16615,3143500,Morada Nova de Minas - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3143500,Morada Nova de Minas - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3143500,Morada Nova de Minas - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,153174,3143500,Morada Nova de Minas - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,691,3143609,Morro da Garça - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,691,3143609,Morro da Garça - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3143609,Morro da Garça - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3143609,Morro da Garça - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,4650,3143609,Morro da Garça - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,181,3143708,Morro do Pilar - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,181,3143708,Morro do Pilar - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3143708,Morro do Pilar - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3143708,Morro do Pilar - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,1144,3143708,Morro do Pilar - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,1649,3143807,Munhoz - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,1649,3143807,Munhoz - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3143807,Munhoz - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3143807,Munhoz - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,38599,3143807,Munhoz - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,1966,3143906,Muriaé - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,1966,3143906,Muriaé - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3143906,Muriaé - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3143906,Muriaé - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,22716,3143906,Muriaé - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,8180,3144003,Mutum - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,8180,3144003,Mutum - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3144003,Mutum - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3144003,Mutum - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,109968,3144003,Mutum - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,8017,3144102,Muzambinho - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,8017,3144102,Muzambinho - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3144102,Muzambinho - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3144102,Muzambinho - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,155421,3144102,Muzambinho - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,137,3144201,Nacip Raydan - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,137,3144201,Nacip Raydan - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3144201,Nacip Raydan - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3144201,Nacip Raydan - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,597,3144201,Nacip Raydan - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,1745,3144300,Nanuque - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,1745,3144300,Nanuque - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3144300,Nanuque - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3144300,Nanuque - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,12211,3144300,Nanuque - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,79,3144359,Naque - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,79,3144359,Naque - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3144359,Naque - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3144359,Naque - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,503,3144359,Naque - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,2856,3144375,Natalândia - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,2856,3144375,Natalândia - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3144375,Natalândia - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3144375,Natalândia - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,17151,3144375,Natalândia - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,2724,3144409,Natércia - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,2724,3144409,Natércia - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3144409,Natércia - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3144409,Natércia - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,54304,3144409,Natércia - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,6843,3144508,Nazareno - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,6843,3144508,Nazareno - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3144508,Nazareno - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3144508,Nazareno - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,82335,3144508,Nazareno - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,15708,3144607,Nepomuceno - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,15708,3144607,Nepomuceno - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3144607,Nepomuceno - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3144607,Nepomuceno - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,298577,3144607,Nepomuceno - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,2662,3144656,Ninheira - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,2662,3144656,Ninheira - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3144656,Ninheira - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3144656,Ninheira - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,74137,3144656,Ninheira - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,5621,3144672,Nova Belém - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,5621,3144672,Nova Belém - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3144672,Nova Belém - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3144672,Nova Belém - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,78741,3144672,Nova Belém - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,115,3144706,Nova Era - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,115,3144706,Nova Era - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3144706,Nova Era - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3144706,Nova Era - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,1181,3144706,Nova Era - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,33,3144805,Nova Lima - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,33,3144805,Nova Lima - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3144805,Nova Lima - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3144805,Nova Lima - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,563,3144805,Nova Lima - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,81,3144904,Nova Módica - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,81,3144904,Nova Módica - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3144904,Nova Módica - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3144904,Nova Módica - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,997,3144904,Nova Módica - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,58218,3145000,Nova Ponte - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,58218,3145000,Nova Ponte - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3145000,Nova Ponte - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3145000,Nova Ponte - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,676036,3145000,Nova Ponte - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,2814,3145059,Nova Porteirinha - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,2814,3145059,Nova Porteirinha - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3145059,Nova Porteirinha - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3145059,Nova Porteirinha - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,132370,3145059,Nova Porteirinha - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,17172,3145109,Nova Resende - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,17172,3145109,Nova Resende - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3145109,Nova Resende - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3145109,Nova Resende - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,332469,3145109,Nova Resende - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,62,3145208,Nova Serrana - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,62,3145208,Nova Serrana - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3145208,Nova Serrana - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3145208,Nova Serrana - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,449,3145208,Nova Serrana - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,5514,3145307,Novo Cruzeiro - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,5514,3145307,Novo Cruzeiro - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3145307,Novo Cruzeiro - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3145307,Novo Cruzeiro - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,31211,3145307,Novo Cruzeiro - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,248,3145356,Novo Oriente de Minas - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,248,3145356,Novo Oriente de Minas - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3145356,Novo Oriente de Minas - MG,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,3145356,Novo Oriente de Minas - MG,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,2221,3145356,Novo Oriente de Minas - MG,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,700,3145372,Novorizonte - MG,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,700,3145372,Novorizonte - MG,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3145372,Novorizonte - MG,2023,2023,214,Quantidade produzida,0,Total
